Province_Code,Province,Sub District_Code,Sub District,housing_demand_2022,type_below_A,type_A_rent,type_A_lease_purchase,type_B_lease_purchase,type_C_lease_purchase,type_D_lease_purchase,Region,KMeans_Cluster,Agglomerative_Cluster,ref,LAT,LONG
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.119,101.855
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.36,101.855
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.243,101.863
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.372,101.809
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.304,101.897
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.214,101.788
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.281,101.821
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.303,101.759
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.27,101.689
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.211,101.673
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.147,101.808
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.124,101.724
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.149,101.618
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.348,101.667
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.161,101.486
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.226,102.002
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.274,102.138
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.152,101.914
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.128,102.018
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.162,102.095
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.118,102.06
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.265,102.098
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.213,102.061
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.149,101.973
30,Nakhon Ratchasima,9,Non Thai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,nonthai,15.223,101.928
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.116,102.287
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.179,102.256
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.097,102.293
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.072,102.308
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.152,102.212
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.161,102.158
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.305,102.219
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.118,102.333
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.263,102.392
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.171,102.339
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.152,102.287
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.252,102.21
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.201,102.194
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.299,102.273
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.315,102.321
30,Nakhon Ratchasima,10,Non Sung,320,66,56,64,35,34,65,Northeastern,Cluster 0,1,nonsung,15.224,102.313
30,Nakhon Ratchasima,11,Kham Sakaesaeng,111,23,19,22,12,12,22,Northeastern,Cluster 0,3,khamsakaesaeng,15.424,102.159
30,Nakhon Ratchasima,11,Kham Sakaesaeng,111,23,19,22,12,12,22,Northeastern,Cluster 0,3,khamsakaesaeng,15.334,102.149
30,Nakhon Ratchasima,11,Kham Sakaesaeng,111,23,19,22,12,12,22,Northeastern,Cluster 0,3,khamsakaesaeng,15.386,102.248
30,Nakhon Ratchasima,11,Kham Sakaesaeng,111,23,19,22,12,12,22,Northeastern,Cluster 0,3,khamsakaesaeng,15.351,102.099
30,Nakhon Ratchasima,11,Kham Sakaesaeng,111,23,19,22,12,12,22,Northeastern,Cluster 0,3,khamsakaesaeng,15.416,102.116
30,Nakhon Ratchasima,11,Kham Sakaesaeng,111,23,19,22,12,12,22,Northeastern,Cluster 0,3,khamsakaesaeng,15.433,102.237
30,Nakhon Ratchasima,11,Kham Sakaesaeng,111,23,19,22,12,12,22,Northeastern,Cluster 0,3,khamsakaesaeng,15.36,102.195
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.486,102.466
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.623,102.407
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.567,102.372
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.516,102.429
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.571,102.502
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.602,102.438
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.626,102.363
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.593,102.3
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.683,102.364
30,Nakhon Ratchasima,12,Bua Yai,222,46,39,44,25,23,45,Northeastern,Cluster 0,3,buayai,15.522,102.374
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.536,102.724
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.493,102.686
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.596,102.759
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.491,102.822
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.484,102.623
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.583,102.707
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.635,102.712
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.677,102.684
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.528,102.78
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.463,102.737
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.611,102.656
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.684,102.632
30,Nakhon Ratchasima,13,Prathai,189,39,33,38,21,20,38,Northeastern,Cluster 0,3,prathai,15.53,102.659
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.663,102.046
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.719,102.055
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.686,102.036
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.65,102.063
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.666,101.997
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.667,101.939
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.679,102.108
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.637,101.902
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.701,101.986
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.741,102.09
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.602,101.984
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.563,101.87
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.604,102.048
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.793,102.034
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.754,101.953
30,Nakhon Ratchasima,14,Pak Thong Chai,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,pakthongchai,14.686,101.745
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.162,102.403
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.206,102.489
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.282,102.547
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.216,102.424
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.128,102.49
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.113,102.44
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.271,102.458
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.344,102.54
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.338,102.591
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.19,102.555
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.443,102.67
30,Nakhon Ratchasima,15,Phimai,353,73,61,71,39,37,72,Northeastern,Cluster 0,1,phimai,15.215,102.628
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,14.985,102.687
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,15.021,102.634
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,15.019,102.718
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,15.063,102.634
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,15.047,102.752
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,15.077,102.689
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,14.967,102.652
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,14.995,102.565
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,15.06,102.582
30,Nakhon Ratchasima,16,Huai Thalaeng,185,38,32,37,20,19,37,Northeastern,Cluster 0,3,huaithalaeng,15.12,102.638
30,Nakhon Ratchasima,17,Chum Phuang,203,42,35,41,23,21,41,Northeastern,Cluster 0,3,chumphuang,15.184,102.735
30,Nakhon Ratchasima,17,Chum Phuang,203,42,35,41,23,21,41,Northeastern,Cluster 0,3,chumphuang,15.411,102.732
30,Nakhon Ratchasima,17,Chum Phuang,203,42,35,41,23,21,41,Northeastern,Cluster 0,3,chumphuang,15.344,102.75
30,Nakhon Ratchasima,17,Chum Phuang,203,42,35,41,23,21,41,Northeastern,Cluster 0,3,chumphuang,15.167,102.769
30,Nakhon Ratchasima,17,Chum Phuang,203,42,35,41,23,21,41,Northeastern,Cluster 0,3,chumphuang,15.339,102.828
30,Nakhon Ratchasima,17,Chum Phuang,203,42,35,41,23,21,41,Northeastern,Cluster 0,3,chumphuang,15.342,102.685
30,Nakhon Ratchasima,17,Chum Phuang,203,42,35,41,23,21,41,Northeastern,Cluster 0,3,chumphuang,15.258,102.81
30,Nakhon Ratchasima,17,Chum Phuang,203,42,35,41,23,21,41,Northeastern,Cluster 0,3,chumphuang,15.109,102.773
30,Nakhon Ratchasima,17,Chum Phuang,203,42,35,41,23,21,41,Northeastern,Cluster 0,3,chumphuang,15.243,102.72
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,14.909,101.851
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,14.922,101.903
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,14.952,101.839
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,14.855,101.942
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,14.861,101.842
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,14.982,101.777
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,15.034,101.84
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,14.79,101.895
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,14.798,101.728
30,Nakhon Ratchasima,18,Sung Noen,308,64,54,62,34,32,62,Northeastern,Cluster 0,1,sungnoen,14.779,101.805
30,Nakhon Ratchasima,19,Kham Thale So,87,18,15,17,10,9,18,Northeastern,Cluster 0,3,khamthaleso,14.97,101.916
30,Nakhon Ratchasima,19,Kham Thale So,87,18,15,17,10,9,18,Northeastern,Cluster 0,3,khamthaleso,15.069,101.952
30,Nakhon Ratchasima,19,Kham Thale So,87,18,15,17,10,9,18,Northeastern,Cluster 0,3,khamthaleso,14.974,101.959
30,Nakhon Ratchasima,19,Kham Thale So,87,18,15,17,10,9,18,Northeastern,Cluster 0,3,khamthaleso,15.086,101.894
30,Nakhon Ratchasima,19,Kham Thale So,87,18,15,17,10,9,18,Northeastern,Cluster 0,3,khamthaleso,15.028,101.932
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,14.985,101.75
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,14.931,101.753
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,14.905,101.687
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,15.047,101.76
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,14.932,101.485
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,14.797,101.685
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,15.045,101.659
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,15.02,101.456
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,14.959,101.574
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,14.883,101.515
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,14.823,101.629
30,Nakhon Ratchasima,20,Sikhio,422,87,73,84,47,44,85,Northeastern,Cluster 0,1,sikhio,15.046,101.556
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.594,101.53
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.613,101.398
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.706,101.573
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.65,101.283
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.806,101.456
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.647,101.649
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.722,101.363
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.689,101.488
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.472,101.605
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.548,101.246
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.536,101.64
30,Nakhon Ratchasima,21,Pak Chong,894,185,156,179,99,94,181,Northeastern,Cluster 1,0,pakchong,14.501,101.402
30,Nakhon Ratchasima,22,Nong Bunmak,157,33,27,31,17,17,32,Northeastern,Cluster 0,3,nongbunmak,14.754,102.398
30,Nakhon Ratchasima,22,Nong Bunmak,157,33,27,31,17,17,32,Northeastern,Cluster 0,3,nongbunmak,14.743,102.45
30,Nakhon Ratchasima,22,Nong Bunmak,157,33,27,31,17,17,32,Northeastern,Cluster 0,3,nongbunmak,14.78,102.304
30,Nakhon Ratchasima,22,Nong Bunmak,157,33,27,31,17,17,32,Northeastern,Cluster 0,3,nongbunmak,14.814,102.417
30,Nakhon Ratchasima,22,Nong Bunmak,157,33,27,31,17,17,32,Northeastern,Cluster 0,3,nongbunmak,14.654,102.397
30,Nakhon Ratchasima,22,Nong Bunmak,157,33,27,31,17,17,32,Northeastern,Cluster 0,3,nongbunmak,14.813,102.339
30,Nakhon Ratchasima,22,Nong Bunmak,157,33,27,31,17,17,32,Northeastern,Cluster 0,3,nongbunmak,14.641,102.32
30,Nakhon Ratchasima,22,Nong Bunmak,157,33,27,31,17,17,32,Northeastern,Cluster 0,3,nongbunmak,14.609,102.4
30,Nakhon Ratchasima,22,Nong Bunmak,157,33,27,31,17,17,32,Northeastern,Cluster 0,3,nongbunmak,14.715,102.332
30,Nakhon Ratchasima,23,Kaeng Sanam Nang,93,19,16,19,10,10,19,Northeastern,Cluster 0,3,kaengsanamnang,15.64,102.175
30,Nakhon Ratchasima,23,Kaeng Sanam Nang,93,19,16,19,10,10,19,Northeastern,Cluster 0,3,kaengsanamnang,15.715,102.198
30,Nakhon Ratchasima,23,Kaeng Sanam Nang,93,19,16,19,10,10,19,Northeastern,Cluster 0,3,kaengsanamnang,15.727,102.277
30,Nakhon Ratchasima,23,Kaeng Sanam Nang,93,19,16,19,10,10,19,Northeastern,Cluster 0,3,kaengsanamnang,15.75,102.325
30,Nakhon Ratchasima,23,Kaeng Sanam Nang,93,19,16,19,10,10,19,Northeastern,Cluster 0,3,kaengsanamnang,15.661,102.236
30,Nakhon Ratchasima,24,Non Daeng,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,nondaeng,15.505,102.567
30,Nakhon Ratchasima,24,Non Daeng,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,nondaeng,15.41,102.536
30,Nakhon Ratchasima,24,Non Daeng,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,nondaeng,15.452,102.568
30,Nakhon Ratchasima,24,Non Daeng,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,nondaeng,15.435,102.488
30,Nakhon Ratchasima,25,Wang Nam Khiao,167,35,29,33,19,18,34,Northeastern,Cluster 0,3,wangnamkhiao,14.574,101.731
30,Nakhon Ratchasima,25,Wang Nam Khiao,167,35,29,33,19,18,34,Northeastern,Cluster 0,3,wangnamkhiao,14.474,101.769
30,Nakhon Ratchasima,25,Wang Nam Khiao,167,35,29,33,19,18,34,Northeastern,Cluster 0,3,wangnamkhiao,14.399,101.817
30,Nakhon Ratchasima,25,Wang Nam Khiao,167,35,29,33,19,18,34,Northeastern,Cluster 0,3,wangnamkhiao,14.49,101.969
30,Nakhon Ratchasima,25,Wang Nam Khiao,167,35,29,33,19,18,34,Northeastern,Cluster 0,3,wangnamkhiao,14.353,101.966
30,Nakhon Ratchasima,26,Thepharak,70,15,12,14,8,7,14,Northeastern,Cluster 0,3,thepharak,15.349,101.518
30,Nakhon Ratchasima,26,Thepharak,70,15,12,14,8,7,14,Northeastern,Cluster 0,3,thepharak,15.303,101.411
30,Nakhon Ratchasima,26,Thepharak,70,15,12,14,8,7,14,Northeastern,Cluster 0,3,thepharak,15.297,101.564
30,Nakhon Ratchasima,26,Thepharak,70,15,12,14,8,7,14,Northeastern,Cluster 0,3,thepharak,15.256,101.436
30,Nakhon Ratchasima,27,Mueang Yang,66,14,11,13,7,7,13,Northeastern,Cluster 0,3,mueangyang,15.487,102.889
30,Nakhon Ratchasima,27,Mueang Yang,66,14,11,13,7,7,13,Northeastern,Cluster 0,3,mueangyang,15.426,102.812
30,Nakhon Ratchasima,27,Mueang Yang,66,14,11,13,7,7,13,Northeastern,Cluster 0,3,mueangyang,15.44,102.957
30,Nakhon Ratchasima,27,Mueang Yang,66,14,11,13,7,7,13,Northeastern,Cluster 0,3,mueangyang,15.418,102.886
30,Nakhon Ratchasima,28,Phra Thong Kham,116,24,20,23,13,12,23,Northeastern,Cluster 0,3,phrathongkham,15.311,101.959
30,Nakhon Ratchasima,28,Phra Thong Kham,116,24,20,23,13,12,23,Northeastern,Cluster 0,3,phrathongkham,15.369,101.926
30,Nakhon Ratchasima,28,Phra Thong Kham,116,24,20,23,13,12,23,Northeastern,Cluster 0,3,phrathongkham,15.334,102.056
30,Nakhon Ratchasima,28,Phra Thong Kham,116,24,20,23,13,12,23,Northeastern,Cluster 0,3,phrathongkham,15.275,101.995
30,Nakhon Ratchasima,28,Phra Thong Kham,116,24,20,23,13,12,23,Northeastern,Cluster 0,3,phrathongkham,15.406,101.976
30,Nakhon Ratchasima,29,Lamtaman Chai,80,17,14,16,9,8,16,Northeastern,Cluster 0,3,lamtamanchai,15.36,102.971
30,Nakhon Ratchasima,29,Lamtaman Chai,80,17,14,16,9,8,16,Northeastern,Cluster 0,3,lamtamanchai,15.353,102.866
30,Nakhon Ratchasima,29,Lamtaman Chai,80,17,14,16,9,8,16,Northeastern,Cluster 0,3,lamtamanchai,15.276,102.874
30,Nakhon Ratchasima,29,Lamtaman Chai,80,17,14,16,9,8,16,Northeastern,Cluster 0,3,lamtamanchai,15.25,102.944
30,Nakhon Ratchasima,30,Bua Lai,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,bualai,15.649,102.532
30,Nakhon Ratchasima,30,Bua Lai,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,bualai,15.667,102.573
30,Nakhon Ratchasima,30,Bua Lai,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,bualai,15.699,102.472
30,Nakhon Ratchasima,30,Bua Lai,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,bualai,15.661,102.468
30,Nakhon Ratchasima,31,Sida,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,sida,15.564,102.588
30,Nakhon Ratchasima,31,Sida,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,sida,15.54,102.59
30,Nakhon Ratchasima,31,Sida,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,sida,15.591,102.537
30,Nakhon Ratchasima,31,Sida,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,sida,15.521,102.479
30,Nakhon Ratchasima,31,Sida,61,13,11,12,7,6,12,Northeastern,Cluster 0,3,sida,15.617,102.591
30,Nakhon Ratchasima,32,Chaloem Phra Kiet Nakornsi,97,20,17,19,11,10,20,Northeastern,Cluster 0,3,chaloemphrakietnakornsi,8.139,100.037
